OTU#,Genus RDP,Kingdom,Phylum,Class ,Order,Family,Genus ,Species,Sample1,Sample2,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9,Sample10,Sample11,Sample12 
OTU1275,Proteobacteria_Gammaproteobacteria_Aeromonadales_Succinivibrionaceae_other_Ruminobacter,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,other,Ruminobacter,,0,0,0.000140004,0,0,0,0,0,0,0,0,0
OTU1276,Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Haliea,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Haliea,,,0.000828189,0.000682074,0.000746687,0.001375894,0.001396911,0.001489514,0.000365889,0.000422788,0.001067864,0.001144086,0.000178037,0.001237624
OTU1277,Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_unknown_Haliea,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,unknown,Haliea,,0,0.000220671,0.000163338,0.00029811,0.000188046,0.000536225,0.000146356,0,0.000239725,0.000205936,0.00028486,0
OTU1278,Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadales_incertae_sedis_unknown_Teredinibacter,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadales,incertae,sedis,unknown,0.000100386,0,0,0,0,0,0,0,0,0,0,0
OTU1279,Proteobacteria_Gammaproteobacteria_Alteromonadales_Maricurvus_unknown_Maricurvus,Proteobacteria,Gammaproteobacteria,Alteromonadales,Maricurvus,unknown,Maricurvus,,0.000100386,0,0.00011667,0,0.000134318,0.000357483,0,0,0,0,0,0
OTU1280,Proteobacteria_Gammaproteobacteria_Alteromonadales_Shewanellaceae_Shewanella,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,,0,0,0.000163338,0,0,0.000119161,0.000195141,0.000211394,0.000217931,0,0,0
OTU1281,Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_Nitrosococcus,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,,,0,0,0,0,0,0,0,0,0,0,0.000569719,0
OTU1282,Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_other_Chromatium,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,other,Chromatium,,0.00015058,0.000260793,0,0.000183453,0.000107455,0.000148951,0.000365889,0,0,0.000228817,0.000320467,0.00049505
OTU1283,Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_other_Nitrosococcus,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,other,Nitrosococcus,,0.00015058,0.000441342,0.000210006,0,0.000268637,0.000119161,0.000268319,0.000290667,0.000174345,0.000251699,0.00042729,0.000165017
OTU1284,Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_other_Thioflavicoccus,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,other,Thioflavicoccus,,0,0,0,0,0.000107455,0,0,0.000132121,0,0,0,0
OTU1285,Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_unknown_Chromatium,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,unknown,Chromatium,,0.000175676,0.000280854,0.000140004,0.000206384,0.000134318,0.000208532,0.000292711,0.000105697,0.000392277,0.000297462,0.001032616,0.000165017
OTU1286,Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_unknown_Nitrosococcus,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,unknown,Nitrosococcus,,0.000777995,0.001404269,0.000536681,0.000917263,0.00080591,0.000625596,0.000902527,0.001189092,0.000828139,0.001029678,0.003560746,0.00049505
OTU1287,Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_unknown_Thioflavicoccus,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,unknown,Thioflavicoccus,,0,0,0.00011667,0,0,0,0,0,0.000152552,0,0,0
OTU1288,Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_unknown_Thiolamprovum,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,unknown,Thiolamprovum,,0,0,0,0,0,0,0,0,0,0,0.000106822,0
OTU1289,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_Acidiferrobacter,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Acidiferrobacter,,,0.001330121,0.000320976,0.000350009,0.000710879,0.000322364,0.000387274,0.001609913,0.001691153,0.000937105,0.000457634,0.000106822,0.000412541
OTU1290,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_other_Acidiferrobacter,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,other,Acidiferrobacter,,0.000376449,0.000320976,0.000326675,0.000114658,0.0002955,0.000178742,0.000487852,0.000237818,0.000392277,0,0.000534112,0
OTU1291,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_other_Alkalispirillum,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,other,Alkalispirillum,,0,0,0,0,0,0,0.000146356,0.000158546,0.000108966,0.000114409,0.00014243,0.000165017
OTU1292,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_other_Aquisalimonas,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,other,Aquisalimonas,,0.000100386,0,0,0.000137589,0.000161182,0,0,0,0.000108966,0,0.000534112,0
OTU1293,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_other_Arhodomonas,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,other,Arhodomonas,,0,0,0,0,0.000107455,0,0,0,0,0,0,0
OTU1294,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_other_Ectothiorhodosinus,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,other,Ectothiorhodosinus,,0,0,0,0,0.000134318,0,0,0,0,0,0,0
OTU1295,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_other_Natronocella,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,other,Natronocella,,0.000100386,0,0,0.000114658,0,0,0,0.000132121,0,0,0,0
OTU1296,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_other_Thiorhodospira,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,other,Thiorhodospira,,0,0.000160488,0.00011667,0,0,0,0.000317104,0.00018497,0.000152552,0,0.000106822,0.00049505
OTU1297,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_unknown_Acidiferrobacter,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,unknown,Acidiferrobacter,,0.003588817,0.005657198,0.003150084,0.00204091,0.001880457,0.001400143,0.003512538,0.003118064,0.002419038,0.001739011,0.008260931,0.001237624
OTU1298,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_unknown_Aquisalimonas,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,unknown,Aquisalimonas,,0,0.000120366,0,0,0,0,0,0.000105697,0.000239725,0.000160172,0.001424299,0.000412541
OTU1299,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_unknown_Arhodomonas,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,unknown,Arhodomonas,,0,0,0,0,0,0,0,0,0,0,0.000320467,0
OTU1300,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_unknown_Ectothiorhodosinus,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,unknown,Ectothiorhodosinus,,0.000828189,0.000561708,0.001073362,0.001421757,0.001074547,0.000834128,0.000853742,0.000660607,0.000828139,0.000846624,0.001317476,0.000577558
OTU1301,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_unknown_Natronocella,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,unknown,Natronocella,,0,0.000220671,0,0,0,0,0.000268319,0,0,0.000183054,0.00028486,0.000165017
OTU1302,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_unknown_Nitrococcus,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,unknown,Nitrococcus,,0,0,0,0,0,0,0,0,0.000108966,0,0,0
OTU1303,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_unknown_Thioalkalispira,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,unknown,Thioalkalispira,,0.000100386,0,0,0,0.000107455,0,0,0,0,0,0,0
OTU1304,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_unknown_Thiohalospira,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,unknown,Thiohalospira,,0,0,0,0,0,0,0,0.000158546,0,0.000755097,0,0
OTU1305,Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_unknown_Thiorhodospira,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,unknown,Thiorhodospira,,0.000953672,0.002728294,0.002683405,0.000206384,0.000429819,0.000476644,0.000804957,0.000475637,0.000283311,0.000343226,0.000783364,0.000165017
OTU1306,Proteobacteria_Gammaproteobacteria_Chromatiales_Halothiobacillaceae_other_Thioalkalibacter,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,other,Thioalkalibacter,,0.000100386,0.000120366,0,0,0,0,0,0,0,0,0,0
OTU1307,Proteobacteria_Gammaproteobacteria_Chromatiales_Halothiobacillaceae_other_Thiovirga,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,other,Thiovirga,,0.000100386,0,0,0,0,0,0,0,0,0,0,0
OTU1308,Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Erwinia,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,,,0,0,0,0,0,0,0,0,0,0,0,0.000247525
OTU1309,Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Pantoea,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,,,0,0.000100305,0,0,0,0,0,0,0,0,0,0
OTU1310,Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Serratia,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,,,0,0,0,0,0,0.000297903,0,0,0.000108966,0,0,0.000165017
OTU1311,Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Yersinia,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia,,,0,0,0,0,0,0,0,0,0,0,0,0.000247525
OTU1312,Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_unknown_Erwinia,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,unknown,Erwinia,,0,0,0,0,0,0.000119161,0,0,0,0,0,0
OTU1313,Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_unknown_Kluyvera,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,unknown,Kluyvera,,0,0,0,0,0,0,0,0,0,0,0,0.000247525
OTU1314,Proteobacteria_Gammaproteobacteria_Gammaproteobacteria_incertae_sedis_Arenicella_unknown_Arenicella,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria,incertae,sedis,Arenicella,unknown,0,0,0,0,0,0.000148951,0,0,0,0,0,0
OTU1315,Proteobacteria_Gammaproteobacteria_Gammaproteobacteria_incertae_sedis_Congregibacter_unknown_Congregibacter,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria,incertae,sedis,Congregibacter,unknown,0,0,0,0.000114658,0,0,0,0,0,0,0,0
OTU1316,Proteobacteria_Gammaproteobacteria_Gammaproteobacteria_incertae_sedis_Porticoccus_unknown_Porticoccus,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria,incertae,sedis,Porticoccus,unknown,0,0.000280854,0,0.000114658,0.000161182,0,0,0.000105697,0.000239725,0.00013729,0,0
OTU1317,Proteobacteria_Gammaproteobacteria_Gammaproteobacteria_incertae_sedis_Sedimenticola_unknown_Sedimenticola,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria,incertae,sedis,Sedimenticola,unknown,0.000250966,0.000120366,0,0.000229316,0,0.000119161,0.000219534,0.000396364,0.000239725,0.000183054,0,0
OTU1318,Proteobacteria_Gammaproteobacteria_Gammaproteobacteria_incertae_sedis_Simiduia_unknown_Simiduia,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria,incertae,sedis,Simiduia,unknown,0.000376449,0.000180549,0.000210006,0.000114658,0,0,0,0,0.000108966,0,0,0
OTU1319,Proteobacteria_Gammaproteobacteria_Gammaproteobacteria_incertae_sedis_Thiohalobacter_unknown_Thiohalobacter,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria,incertae,sedis,Thiohalobacter,unknown,0.000200773,0.000160488,0.000280007,0.000206384,0.000214909,0.000417064,0.000341497,0.000396364,0.000283311,0.000114409,0.002350093,0.000660066
OTU1320,Proteobacteria_Gammaproteobacteria_Gammaproteobacteria_incertae_sedis_Thioprofundum_unknown_Thioprofundum,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria,incertae,sedis,Thioprofundum,unknown,0.00015058,0,0,0.000137589,0.000107455,0,0,0,0,0,0,0
OTU1321,Proteobacteria_Gammaproteobacteria_Gammaproteobacteria_incertae_sedis_Umboniibacter_unknown_Umboniibacter,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria,incertae,sedis,Umboniibacter,unknown,0,0,0,0,0.000188046,0.000148951,0,0,0,0,0.00014243,0.000247525
OTU1322,Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_Aquicella,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,,,0.000401546,0.000742256,0.000373343,0.000412768,0.000376091,0.000506435,0.000512245,0.000581334,0.000653794,0.000686452,0.001139439,0.000330033
OTU1323,Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_Diplorickettsia,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Diplorickettsia,,,0.000100386,0,0.00011667,0,0.0002955,0,0.000195141,0.00018497,0,0.000228817,0.000213645,0.000165017
OTU1324,Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_unknown_Aquicella,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,unknown,Aquicella,,0,0,0,0,0,0,0.000121963,0,0,0,0.00014243,0
OTU1325,Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_unknown_Coxiella,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,unknown,Coxiella,,0.000175676,0.000361098,0.00011667,0,0.000161182,0.000238322,0.000292711,0.000158546,0.000239725,0.00013729,0.000356075,0
OTU1326,Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_unknown_Diplorickettsia,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,unknown,Diplorickettsia,,0.000175676,0,0,0,0.000107455,0,0,0,0,0.000183054,0.001887196,0
OTU1327,Proteobacteria_Gammaproteobacteria_Legionellales_Legionellaceae_Legionella,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,,0.000276063,0.000180549,0.00011667,0.000229316,0.000456682,0,0.000146356,0.00018497,0.000305104,0.000411871,0.00028486,0.000247525
OTU1328,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylobacter,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylobacter,,,0.013100437,0.004513722,0.006090162,0.002430747,0.00241773,0.002770496,0.002853937,0.004544974,0.003530489,0.002928861,0.000534112,0.002310231
OTU1329,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylocaldum,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylocaldum,,,0.000125483,0.001283903,0.000186672,0,0,0,0,0,0,0,0,0
OTU1330,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylococcus,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus,,,0,0,0,0,0,0,0,0,0,0,0,0.000660066
OTU1331,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylogaea,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylogaea,,,0,0,0.000140004,0,0,0,0,0,0,0,0,0
OTU1332,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylomicrobium,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,,,0.000828189,0.000180549,0.001586709,0,0,0,0.000121963,0.000132121,0,0,0,0
OTU1333,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylomonas,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,,,0.000777995,0.000962927,0.004223446,0.000619152,0.000322364,0.000446854,0.001365987,0.001955396,0.000806346,0.000594925,0,0.000577558
OTU1334,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylosarcina,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylosarcina,,,0.004040556,0.001524635,0.005950159,0.000848468,0.00080591,0.000566015,0.001341594,0.002008244,0.000871726,0.000755097,0.000106822,0.000825083
OTU1335,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylovulum,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylovulum,,,0.00022587,0.000280854,0.000700019,0.000183453,0.000268637,0.000595806,0.000536638,0.000396364,0.000152552,0.000297462,0,0
OTU1336,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_other_Methylococcus,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,other,Methylococcus,,0.000100386,0,0.000303341,0.000206384,0,0,0.000146356,0.000158546,0,0,0,0
OTU1337,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_other_Methylosoma,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,other,Methylosoma,,0.000100386,0,0,0,0,0,0,0,0,0,0,0
OTU1338,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_other_Methylothermus,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,other,Methylothermus,,0.000100386,0.000341037,0.000793354,0,0,0,0.000341497,0.000132121,0.000326897,0.00013729,0,0
OTU1339,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_unknown_Methylobacter,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,unknown,Methylobacter,,0.003162174,0.00102311,0.004340116,0.000848468,0.000832774,0.000625596,0.001048883,0.001347638,0.001416554,0.000846624,0.000569719,0.001320132
OTU1340,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_unknown_Methylocaldum,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,unknown,Methylocaldum,,0.00022587,0.000300915,0.000210006,0.000160521,0,0,0,0.000158546,0,0.00013729,0.000213645,0
OTU1341,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_unknown_Methylococcus,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,unknown,Methylococcus,,0.001355218,0.00102311,0.001376703,0.001352963,0.000940228,0.000834128,0.001292809,0.001294789,0.001394761,0.001052559,0.000356075,0.001485149
OTU1342,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_unknown_Methylogaea,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,unknown,Methylogaea,,0,0,0,0,0,0,0,0,0.000130759,0,0.000356075,0
OTU1343,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_unknown_Methylohalobius,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,unknown,Methylohalobius,,0,0,0,0,0,0,0,0,0,0,0.00028486,0
OTU1344,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_unknown_Methylomarinum,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,unknown,Methylomarinum,,0,0,0,0,0.000107455,0,0,0,0,0.000114409,0,0.000165017
OTU1345,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_unknown_Methylomicrobium,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,unknown,Methylomicrobium,,0.001656377,0.000361098,0.003920105,0.000412768,0.000322364,0.000238322,0.001902625,0.002774548,0.000523035,0.000503398,0,0.000247525
OTU1346,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_unknown_Methylomonas,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,unknown,Methylomonas,,0.000552126,0.000300915,0.001096696,0.000160521,0,0.000297903,0.000585423,0.000422788,0.000392277,0.000297462,0,0
OTU1347,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_unknown_Methylosarcina,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,unknown,Methylosarcina,,0.005119711,0.002808538,0.008096883,0.001398826,0.001934184,0.001161821,0.002463655,0.002325336,0.001067864,0.001533076,0.000462897,0.000907591
OTU1348,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_unknown_Methylosoma,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,unknown,Methylosoma,,0.001129348,0.000521586,0.001376703,0.000389837,0.000402955,0.000446854,0.000439067,0.000475637,0.000435863,0.000457634,0.00014243,0.000247525
OTU1349,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_unknown_Methylothermus,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,unknown,Methylothermus,,0.00015058,0.000441342,0.000770021,0.000137589,0.000107455,0,0.000170748,0.000132121,0.000130759,0,0.000106822,0
OTU1350,Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_unknown_Methylovulum,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,unknown,Methylovulum,,0.000602319,0.000220671,0.001213366,0.000343974,0.000483546,0.000178742,0.000731779,0.001056971,0.000370483,0.000366108,0,0.000330033
